dataset,exp_name,seed,rollout_time,scores,returns,first_value,first_search_value,discount_return,prediction_error,step
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,8,0.0,0.0,0.26417768001556396,0.07352589070796967,0.0,0.18533553194347255,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,9,100.0,1.0,0.35013240575790405,0.24851657450199127,0.387147599000074,0.4599946169728617,474
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,10,100.0,1.0,0.253754198551178,0.27565428614616394,0.25325108993250617,0.2987941189412339,686
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,11,0.0,0.0,0.2848251760005951,0.22707419097423553,0.0,0.38283234560800694,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,12,100.0,1.0,0.33220574259757996,0.27837011218070984,0.43048485990883845,1.724128447700714,421
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,13,100.0,1.0,0.26673951745033264,0.4598889648914337,0.4330781352473245,0.6673529374623598,418
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,14,100.0,1.0,0.27363526821136475,0.15364432334899902,0.3143785192840633,0.46437583204631366,578
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,15,100.0,1.0,0.23456937074661255,0.2977280616760254,0.33990828781043503,0.43123096436425995,539
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,16,100.0,1.0,0.2526754140853882,0.2673178017139435,0.3162723607101747,0.35335749600166705,575
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,17,0.0,0.0,0.23826706409454346,0.30463162064552307,0.0,0.05161595797964302,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,18,100.0,1.0,0.2419346421957016,0.24423818290233612,0.33051359797783214,0.4325822014575867,553
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,19,0.0,0.0,0.26251837611198425,0.2974831163883209,0.0,0.1631336449230001,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,3,20,100.0,1.0,0.23461686074733734,0.3020813465118408,0.45988582068071443,0.4227820600485648,388
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,1,0.0,0.0,0.29084479808807373,0.4541270136833191,0.0,0.26309921079300236,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,2,0.0,0.0,0.28484469652175903,0.4453018605709076,0.0,0.32932083347120383,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,3,0.0,0.0,0.3314603865146637,0.4380955696105957,0.0,0.2407544944992247,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,4,100.0,1.0,0.37205153703689575,0.3643229901790619,0.20523818166497562,0.6213024839459115,791
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,5,100.0,1.0,0.36620935797691345,0.37579187750816345,0.180195251380225,0.508800128064095,856
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,6,0.0,0.0,0.35967493057250977,0.4169555902481079,0.0,0.1796824069722515,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,7,100.0,1.0,0.3407660126686096,0.3155430257320404,0.32266794812160854,0.4779496428455901,565
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,8,100.0,1.0,0.3844643831253052,0.2663412094116211,0.3440158925272555,0.44076984434883054,533
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,9,100.0,1.0,0.3308775722980499,0.344721257686615,0.3719524262497719,0.6238998411760481,494
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,10,0.0,0.0,0.33420026302337646,0.39671507477760315,0.0,0.3021135640117586,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,11,100.0,1.0,0.3120645582675934,0.2838030755519867,0.2040092137912603,0.4163954211651072,794
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,12,0.0,0.0,0.380585640668869,0.2615637481212616,0.0,0.17182475632174307,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,13,0.0,0.0,0.2656611502170563,0.5385718941688538,0.0,0.21578098821441913,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,14,100.0,1.0,0.29956507682800293,0.35884836316108704,0.41276156366048206,0.5903359073024855,442
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,15,0.0,0.0,0.2835824191570282,0.3631325662136078,0.0,0.24096235550638942,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,16,100.0,1.0,0.3562159538269043,0.3761478364467621,0.2657163830969923,0.4567103000503065,662
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,17,0.0,0.0,0.316410094499588,0.3841260075569153,0.0,0.19696631309299606,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,18,0.0,0.0,0.2666541039943695,0.31852826476097107,0.0,0.1787993366570951,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,19,0.0,0.0,0.29400017857551575,0.2608940899372101,0.0,0.2313807417710311,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,4,20,0.0,0.0,0.3440696895122528,0.3230639398097992,0.0,0.3149345654449143,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,1,100.0,1.0,0.23865900933742523,0.16720619797706604,0.34470530313352254,0.4383601268396184,532
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,2,100.0,1.0,0.2727658450603485,0.21765048801898956,0.3537943785791255,0.42066797339950884,519
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,3,100.0,1.0,0.25746744871139526,0.17362558841705322,0.33183962913585907,0.43585363669225624,551
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,4,100.0,1.0,0.2807040810585022,0.17848092317581177,0.32266794812160854,0.5675283221637657,565
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,5,0.0,0.0,0.23858974874019623,0.1223297268152237,0.0,0.12082764822680052,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,6,100.0,1.0,0.21826209127902985,0.13836337625980377,0.40701745839821424,0.5719084427065656,449
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,7,100.0,1.0,0.24425522983074188,0.13361093401908875,0.2077183722143419,0.6894821964321473,785
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,8,100.0,1.0,0.2280455082654953,0.17226645350456238,0.42279783383060443,0.36762996653447627,430
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,9,0.0,0.0,0.272403746843338,0.21974928677082062,0.0,0.2372879596028966,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,10,100.0,1.0,0.25324928760528564,0.1294993907213211,0.3848293560800808,0.47392113208128056,477
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,11,100.0,1.0,0.2105361819267273,0.14140331745147705,0.20688832959897335,0.46308955276014857,787
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,12,100.0,1.0,0.24635888636112213,0.21918335556983948,0.391042412682514,0.46837083582034733,469
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,13,0.0,0.0,0.26667723059654236,0.1578579992055893,0.0,0.23777120382801953,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,14,100.0,1.0,0.2489725798368454,0.15037576854228973,0.2563114900723428,0.5080543587860471,680
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,15,100.0,1.0,0.24801941215991974,0.12677457928657532,0.391042412682514,0.4009053793703265,469
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,16,100.0,1.0,0.24820198118686676,0.16899652779102325,0.4287646424086427,0.3210329544889978,423
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,17,0.0,0.0,0.2279491275548935,0.25861191749572754,0.0,0.2306851416278819,999
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,18,100.0,1.0,0.23987598717212677,0.1861504763364792,0.3741930975112138,0.4862154006794798,491
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,19,100.0,1.0,0.20790474116802216,0.140754833817482,0.2694663521534177,0.5357583020363729,655
antmaze-large-diverse-v0,lfq_K8192_zdim13,5,20,100.0,1.0,0.2632521092891693,0.10783298313617706,0.25223909857713583,0.5392239923779565,688
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,1,100.0,1.0,0.2943052351474762,0.32091963291168213,0.3207358098669128,0.37719972036557553,568
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,2,100.0,1.0,0.29758235812187195,0.24400798976421356,0.4864014528244303,0.5913867291081862,360
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,3,100.0,1.0,0.2430039793252945,0.3499728739261627,0.40701745839821424,0.467131575821925,449
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,4,100.0,1.0,0.22889842092990875,0.3738614022731781,0.25375860714679976,0.40412472260296756,685
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,5,0.0,0.0,0.22766190767288208,0.37396690249443054,0.0,0.19220048000304157,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,6,100.0,1.0,0.2837221622467041,0.345007985830307,0.39656106731049784,0.7082099271573833,462
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,7,100.0,1.0,0.2555435001850128,0.3334300220012665,0.4720119379250173,0.6144882058030652,375
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,8,100.0,1.0,0.22551438212394714,0.44746676087379456,0.20278760498700452,0.5454792235860607,797
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,9,100.0,1.0,0.21683120727539062,0.3272210359573364,0.4211083336866173,0.4775417498814303,432
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,10,100.0,1.0,0.2942582666873932,0.25407126545906067,0.4037710741319837,0.7052315715547101,453
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,11,100.0,1.0,0.27183762192726135,0.25489306449890137,0.4135887411427676,0.5629693628721356,441
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,12,100.0,1.0,0.2215656191110611,0.28345978260040283,0.3474767891172191,0.5694330432472561,528
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,13,100.0,1.0,0.2313813716173172,0.25784265995025635,0.43919002638201254,0.5382773921383872,411
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,14,100.0,1.0,0.28140267729759216,0.2688216269016266,0.33584972855016515,0.5619446700831507,545
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,15,0.0,0.0,0.26472851634025574,0.3335176110267639,0.0,0.18234661181872122,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,16,100.0,1.0,0.24731911718845367,0.2664191722869873,0.4844577926189439,0.5475943540735917,362
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,17,100.0,1.0,0.22870467603206635,0.26098597049713135,0.36167207180590055,0.514201296980337,508
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,18,100.0,1.0,0.2079644650220871,0.3119373321533203,0.24428739946889738,0.4300598707028682,704
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,19,100.0,1.0,0.25955870747566223,0.28115689754486084,0.320094338247179,0.47584456705751493,569
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,1,20,100.0,1.0,0.2600284218788147,0.2906935513019562,0.3933980835540201,0.34340837318397205,466
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,1,0.0,0.0,0.20188967883586884,0.09478656202554703,0.0,0.17750015849363585,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,2,0.0,0.0,0.22594638168811798,0.08634916692972183,0.0,0.25842554477098584,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,3,0.0,0.0,0.23266291618347168,0.11875573545694351,0.0,0.18485973640633666,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,4,100.0,1.0,0.22372829914093018,0.21377763152122498,0.23801158860638424,0.4743972388273305,717
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,5,100.0,1.0,0.2336682826280594,0.11163323372602463,0.40296353198371976,0.44642957876371475,454
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,6,0.0,0.0,0.23975770175457,0.09993970394134521,0.0,0.08978992958491577,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,7,100.0,1.0,0.20806890726089478,0.09418069571256638,0.25223909857713583,0.47386673289457654,688
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,8,100.0,1.0,0.2287396341562271,0.14766936004161835,0.43048485990883845,0.39160082417250064,421
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,9,100.0,1.0,0.3013448715209961,0.10940271615982056,0.33051359797783214,0.3447066153890537,553
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,10,100.0,1.0,0.24278147518634796,0.07172127813100815,0.2832963708430522,0.3949887706734455,630
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,11,100.0,1.0,0.2865758538246155,0.12450500577688217,0.19639483706627764,5.059349370360456,813
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,12,100.0,1.0,0.231299489736557,0.1401817500591278,0.4322119789768299,0.4280882240484473,419
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,13,0.0,0.0,0.26431259512901306,0.07661790400743484,0.0,0.2352848269279363,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,14,0.0,0.0,0.2666352391242981,0.10468457639217377,0.0,0.1855496838330256,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,15,100.0,1.0,0.28238600492477417,0.18963003158569336,0.39894998300030354,0.521964172907644,459
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,16,0.0,0.0,0.22850924730300903,0.1488216072320938,0.0,0.1568742810159305,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,17,100.0,1.0,0.244226336479187,0.13051176071166992,0.3933980835540201,0.5307825666137818,466
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,18,0.0,0.0,0.21080034971237183,0.09467051178216934,0.0,0.08990172837720946,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,19,0.0,0.0,0.30361464619636536,0.10530664771795273,0.0,0.3554184132627114,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,2,20,0.0,0.0,0.2968052923679352,0.11528093367815018,0.0,0.15719103135421475,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,1,100.0,1.0,0.2448512762784958,0.35830774903297424,0.3331709803734313,0.41951600779832915,549
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,2,0.0,0.0,0.2563038170337677,0.2822992205619812,0.0,0.3855327901374554,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,3,100.0,1.0,0.24951890110969543,0.3423760235309601,0.35308678982196723,0.523970396809724,520
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,4,100.0,1.0,0.29661449790000916,0.16449949145317078,0.3050780651817473,0.39179182248006517,593
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,5,0.0,0.0,0.30362915992736816,0.14469805359840393,0.0,0.12868010167036473,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,6,100.0,1.0,0.2570250332355499,0.1984502375125885,0.2760184087160137,0.5520960246786234,643
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,7,0.0,0.0,0.24271956086158752,0.368375688791275,0.0,0.21824371381188704,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,8,100.0,1.0,0.22445052862167358,0.3557122051715851,0.3220226122253653,0.4501421641518246,566
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,9,100.0,1.0,0.24385710060596466,0.33873075246810913,0.29310404309110866,0.22377695651741464,613
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,10,100.0,1.0,0.25870153307914734,0.2896108329296112,0.36531059452298387,0.4901575818292368,503
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,11,100.0,1.0,0.2332777976989746,0.2580687701702118,0.22639229144073322,0.4947985942613348,742
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,12,100.0,1.0,0.24094006419181824,0.2992989122867584,0.277125803426506,0.3314908814441296,641
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,13,100.0,1.0,0.2705652117729187,0.2166975438594818,0.38560055719446973,0.6243269500664005,476
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,14,100.0,1.0,0.27936655282974243,0.22441494464874268,0.38175994482760395,0.4234113185359511,481
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,15,100.0,1.0,0.24763207137584686,0.24807076156139374,0.40620342348141786,0.3896042773041759,450
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,16,100.0,1.0,0.3104079067707062,0.39520156383514404,0.31500853635677684,0.31618894238198253,577
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,17,100.0,1.0,0.25711238384246826,0.3488748073577881,0.3278774109492141,0.5528554756609269,557
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,18,100.0,1.0,0.19812974333763123,0.2682875394821167,0.3239625022807223,0.36905153622882697,563
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,19,100.0,1.0,0.31074249744415283,0.20442557334899902,0.18531721461073228,0.3065941967545827,842
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,3,20,0.0,0.0,0.304232120513916,0.18849898874759674,0.0,0.1341344861760619,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,1,0.0,0.0,0.30089476704597473,0.3895631730556488,0.0,0.25849542535446696,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,2,0.0,0.0,0.3197718560695648,0.3756728172302246,0.0,0.2371843599185004,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,3,0.0,0.0,0.28218698501586914,0.42886170744895935,0.0,0.43725112345831874,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,4,100.0,1.0,0.2947418987751007,0.4196636974811554,0.19020359764474523,0.5225942258305986,829
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,5,0.0,0.0,0.3794071674346924,0.33159029483795166,0.0,0.19750635997483737,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,6,100.0,1.0,0.2830156087875366,0.2670786678791046,0.3667762323474443,0.286956665997476,501
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,7,100.0,1.0,0.3301887810230255,0.24097347259521484,0.38637330380207385,0.507364702165035,475
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,8,0.0,0.0,0.3739898204803467,0.4714251160621643,0.0,0.1970522254690512,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,9,100.0,1.0,0.2559293806552887,0.33664771914482117,0.3809964249379487,0.3176329006170886,482
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,10,0.0,0.0,0.36308416724205017,0.47222694754600525,0.0,0.15903091139344222,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,11,100.0,1.0,0.3325735628604889,0.5372498631477356,0.47676051071444847,0.40360261614428716,370
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,12,100.0,1.0,0.32649093866348267,0.3656098544597626,0.38175994482760395,0.4671563584233333,481
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,13,0.0,0.0,0.29825231432914734,0.4627893269062042,0.0,0.2141360369546417,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,14,100.0,1.0,0.33701014518737793,0.32114896178245544,0.276571551819653,0.37585755587170844,642
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,15,100.0,1.0,0.3647165596485138,0.4304000437259674,0.19443872879321583,0.4967567067153074,818
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,16,100.0,1.0,0.26363489031791687,0.36144521832466125,0.27546637189858164,0.40248613415569523,644
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,17,0.0,0.0,0.3059578239917755,0.42988425493240356,0.0,0.25704164712401917,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,18,0.0,0.0,0.29717543721199036,0.4321150779724121,0.0,0.4765402632309388,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,19,100.0,1.0,0.3488319218158722,0.4301382601261139,0.33584972855016515,0.4955854534232329,545
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,4,20,100.0,1.0,0.33138778805732727,0.42752805352211,0.14256623238822969,0.4410134543791048,973
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,1,0.0,0.0,0.2646864056587219,0.20471778512001038,0.0,0.3352895534075276,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,2,100.0,1.0,0.19856047630310059,0.15277685225009918,0.4507704437659488,0.4892229060289491,398
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,3,100.0,1.0,0.22249267995357513,0.1236252635717392,0.3675112548571586,0.48554815668303924,500
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,4,100.0,1.0,0.23124153912067413,0.165390282869339,0.455305321152645,0.41076251107120587,393
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,5,0.0,0.0,0.2371910959482193,0.15581853687763214,0.0,0.2218859186517428,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,6,100.0,1.0,0.21439038217067719,0.1498497873544693,0.31817761078900014,0.4608437362969957,572
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,7,100.0,1.0,0.22672028839588165,0.1390092372894287,0.3559256643043855,0.4240933359239392,516
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,8,100.0,1.0,0.24550528824329376,0.11117129027843475,0.3474767891172191,0.3938873596838259,528
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,9,100.0,1.0,0.23000727593898773,0.16118471324443817,0.37569437222261537,0.6016877381182764,489
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,10,100.0,1.0,0.25100311636924744,0.27023032307624817,0.25837227560635795,0.5903988479101617,676
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,11,0.0,0.0,0.20864923298358917,0.20092280209064484,0.0,0.10412007034751257,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,12,100.0,1.0,0.27856943011283875,0.2188725620508194,0.4013532897099128,0.4727147017050692,456
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,13,100.0,1.0,0.2368825525045395,0.19507332146167755,0.4013532897099128,0.4002581905441051,456
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,14,0.0,0.0,0.23369772732257843,0.14221756160259247,0.0,0.2974177469435229,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,15,100.0,1.0,0.24672584235668182,0.224352166056633,0.3552138129757767,0.4809916358972106,517
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,16,100.0,1.0,0.26739054918289185,0.14662842452526093,0.391042412682514,0.40641180049793446,469
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,17,0.0,0.0,0.24709637463092804,0.23321454226970673,0.0,0.2145615095078138,999
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,18,100.0,1.0,0.25752127170562744,0.19908671081066132,0.455305321152645,0.5320177332393285,393
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,19,100.0,1.0,0.2511681914329529,0.1756458878517151,0.38637330380207385,0.5459245155571957,475
antmaze-large-diverse-v0,lfq_K8192_zdim13_wt,5,20,100.0,1.0,0.2555394768714905,0.14482559263706207,0.33990828781043503,0.7144799433942833,539
antmaze-large-diverse-v0,lfq_bl,1,1,100.0,1.0,0.4344969689846039,0.41645464301109314,0.21881688794059453,0.47373440667121797,759
antmaze-large-diverse-v0,lfq_bl,1,2,100.0,1.0,0.3283929228782654,0.18149212002754211,0.41276156366048206,0.31454596278761887,442
antmaze-large-diverse-v0,lfq_bl,1,3,100.0,1.0,0.3778672218322754,0.28433680534362793,0.2077183722143419,0.46696816793552687,785
antmaze-large-diverse-v0,lfq_bl,1,4,0.0,0.0,0.38130974769592285,0.16804173588752747,0.0,0.2892944478798642,999
antmaze-large-diverse-v0,lfq_bl,1,5,100.0,1.0,0.36403214931488037,0.3237120509147644,0.16173073919479158,0.32866961276125456,910
antmaze-large-diverse-v0,lfq_bl,1,6,100.0,1.0,0.3740653693675995,0.31208330392837524,0.3667762323474443,0.5529335753898371,501
antmaze-large-diverse-v0,lfq_bl,1,7,100.0,1.0,0.35116463899612427,0.36484062671661377,0.26201859965785,0.4991423742186586,669
antmaze-large-diverse-v0,lfq_bl,1,8,100.0,1.0,0.3724621832370758,0.42721107602119446,0.1510883489148769,0.4232991360949798,944
antmaze-large-diverse-v0,lfq_bl,1,9,100.0,1.0,0.38032037019729614,0.28044232726097107,0.31817761078900014,0.6147471473444156,572
antmaze-large-diverse-v0,lfq_bl,1,10,0.0,0.0,0.400385320186615,0.3694307208061218,0.0,0.4383186754237647,999
antmaze-large-diverse-v0,lfq_bl,1,11,100.0,1.0,0.3684018850326538,0.2301473617553711,0.25889005571779355,0.48154236048449256,675
antmaze-large-diverse-v0,lfq_bl,1,12,0.0,0.0,0.3758602738380432,0.3662678003311157,0.0,0.3818145498594276,999
antmaze-large-diverse-v0,lfq_bl,1,13,100.0,1.0,0.3490981459617615,0.22943496704101562,0.3623968655369745,0.4149741352387169,507
antmaze-large-diverse-v0,lfq_bl,1,14,100.0,1.0,0.3722041845321655,0.286795973777771,0.40055058313049297,0.41683581923811097,457
antmaze-large-diverse-v0,lfq_bl,1,15,0.0,0.0,0.20789828896522522,0.31694889068603516,0.0,0.20262411191936744,999
antmaze-large-diverse-v0,lfq_bl,1,16,0.0,0.0,0.40052253007888794,0.3351600468158722,0.0,0.1174978580858826,999
antmaze-large-diverse-v0,lfq_bl,1,17,100.0,1.0,0.4234309196472168,0.33307644724845886,0.34887087714227966,0.49901219825453164,526
antmaze-large-diverse-v0,lfq_bl,1,18,100.0,1.0,0.3439008593559265,0.26344746351242065,0.277125803426506,0.5452952995017805,641
antmaze-large-diverse-v0,lfq_bl,1,19,100.0,1.0,0.40780892968177795,0.28273215889930725,0.30630204816621953,0.345218495281586,591
antmaze-large-diverse-v0,lfq_bl,1,20,0.0,0.0,0.36674612760543823,0.2681405544281006,0.0,0.2551507809985787,999
antmaze-large-diverse-v0,lfq_bl,2,1,100.0,1.0,0.3811035752296448,0.320672869682312,0.2727227048191905,0.3619012654805693,649
antmaze-large-diverse-v0,lfq_bl,2,2,100.0,1.0,0.4118286669254303,0.2795064151287079,0.3772016700963203,0.35208894245121797,487
antmaze-large-diverse-v0,lfq_bl,2,3,0.0,0.0,0.43504026532173157,0.314119815826416,0.0,0.340118692878935,999
antmaze-large-diverse-v0,lfq_bl,2,4,100.0,1.0,0.38747042417526245,0.2833960950374603,0.45713202070739173,0.3624233913104768,391
antmaze-large-diverse-v0,lfq_bl,2,5,100.0,1.0,0.45990851521492004,0.35840603709220886,0.20896968435602323,0.4205715504968215,782
antmaze-large-diverse-v0,lfq_bl,2,6,100.0,1.0,0.34827136993408203,0.30138954520225525,0.20441804989104237,0.4566490595511003,793
antmaze-large-diverse-v0,lfq_bl,2,7,0.0,0.0,0.47718966007232666,0.367597371339798,0.0,0.18593609688180548,999
antmaze-large-diverse-v0,lfq_bl,2,8,100.0,1.0,0.4012313485145569,0.32292163372039795,0.40620342348141786,0.4979384555023067,450
antmaze-large-diverse-v0,lfq_bl,2,9,0.0,0.0,0.4302675127983093,0.3185451924800873,0.0,0.19637140389804708,999
antmaze-large-diverse-v0,lfq_bl,2,10,100.0,1.0,0.3899775743484497,0.2583053708076477,0.35167585500983867,0.47169476051710985,522
antmaze-large-diverse-v0,lfq_bl,2,11,0.0,0.0,0.43106281757354736,0.28809359669685364,0.0,0.17440470434267788,999
